boat_id,catch_id,fish_id,date_dd_mm_yy,year,month,day,region,landing_site,vessel_id,fish_type_code,fish_index,weight_kg,length_cm,fish_group,notes,kobo_section_1_index,kobo_section_2_index,kobo_section_3_index
1,1,1,2018-11-02T00:00:00Z,2018,Nov,2,Mogadishu,Lido Beach,1,YFT,1,7.7,76,Tuna,NA,NA,NA,NA
1,1,2,2018-11-02T00:00:00Z,2018,Nov,2,Mogadishu,Lido Beach,1,YFT,2,3.6,59,Tuna,NA,NA,NA,NA
1,1,3,2018-11-02T00:00:00Z,2018,Nov,2,Mogadishu,Lido Beach,1,YFT,3,4.5,65,Tuna,NA,NA,NA,NA
1,1,4,2018-11-02T00:00:00Z,2018,Nov,2,Mogadishu,Lido Beach,1,YFT,4,4.5,67,Tuna,NA,NA,NA,NA
1,1,5,2018-11-02T00:00:00Z,2018,Nov,2,Mogadishu,Lido Beach,1,YFT,5,3.2,61,Tuna,NA,NA,NA,NA
1,3,6,2018-11-02T00:00:00Z,2018,Nov,2,Mogadishu,Lido Beach,1,MAH,1,9.5,124,Other,NA,NA,NA,NA
2,7,7,2018-11-02T00:00:00Z,2018,Nov,2,Mogadishu,Lido Beach,2,OTH1,1,2.3,55,Other,Aarjoog,NA,NA,NA
2,7,8,2018-11-02T00:00:00Z,2018,Nov,2,Mogadishu,Lido Beach,2,OTH1,2,3.2,64,Other,Aarjoog,NA,NA,NA
2,7,9,2018-11-02T00:00:00Z,2018,Nov,2,Mogadishu,Lido Beach,2,OTH1,3,2.3,55,Other,Aarjoog,NA,NA,NA
2,4,10,2018-11-02T00:00:00Z,2018,Nov,2,Mogadishu,Lido Beach,2,YFT,1,11,84,Tuna,NA,NA,NA,NA
2,4,11,2018-11-02T00:00:00Z,2018,Nov,2,Mogadishu,Lido Beach,2,YFT,2,9.8,85,Tuna,NA,NA,NA,NA
2,5,12,2018-11-02T00:00:00Z,2018,Nov,2,Mogadishu,Lido Beach,2,KAW,1,4.5,62,Tuna,NA,NA,NA,NA
2,5,13,2018-11-02T00:00:00Z,2018,Nov,2,Mogadishu,Lido Beach,2,KAW,2,4.5,63,Tuna,NA,NA,NA,NA
2,5,14,2018-11-02T00:00:00Z,2018,Nov,2,Mogadishu,Lido Beach,2,KAW,3,4.1,59,Tuna,NA,NA,NA,NA
3,9,15,2018-11-02T00:00:00Z,2018,Nov,2,Mogadishu,Lido Beach,3,YFT,1,4.5,63,Tuna,NA,NA,NA,NA
3,9,16,2018-11-02T00:00:00Z,2018,Nov,2,Mogadishu,Lido Beach,3,YFT,2,4.5,66,Tuna,NA,NA,NA,NA
3,9,17,2018-11-02T00:00:00Z,2018,Nov,2,Mogadishu,Lido Beach,3,YFT,3,4.5,66,Tuna,NA,NA,NA,NA
3,9,18,2018-11-02T00:00:00Z,2018,Nov,2,Mogadishu,Lido Beach,3,YFT,4,4.5,65,Tuna,NA,NA,NA,NA
3,9,19,2018-11-02T00:00:00Z,2018,Nov,2,Mogadishu,Lido Beach,3,YFT,5,4.5,61,Tuna,NA,NA,NA,NA
3,10,20,2018-11-02T00:00:00Z,2018,Nov,2,Mogadishu,Lido Beach,3,KAW,1,5,62,Tuna,NA,NA,NA,NA
3,10,21,2018-11-02T00:00:00Z,2018,Nov,2,Mogadishu,Lido Beach,3,KAW,2,3.4,55,Tuna,NA,NA,NA,NA
3,10,22,2018-11-02T00:00:00Z,2018,Nov,2,Mogadishu,Lido Beach,3,KAW,3,4.5,66,Tuna,NA,NA,NA,NA
3,10,23,2018-11-02T00:00:00Z,2018,Nov,2,Mogadishu,Lido Beach,3,KAW,4,8.5,56,Tuna,NA,NA,NA,NA
3,10,24,2018-11-02T00:00:00Z,2018,Nov,2,Mogadishu,Lido Beach,3,KAW,5,11,63,Tuna,NA,NA,NA,NA
4,14,25,2018-11-08T00:00:00Z,2018,Nov,8,Mogadishu,Lido Beach,1,YFT,1,5,65,Tuna,NA,NA,NA,NA
4,14,26,2018-11-08T00:00:00Z,2018,Nov,8,Mogadishu,Lido Beach,1,YFT,2,9,76,Tuna,NA,NA,NA,NA
4,14,27,2018-11-08T00:00:00Z,2018,Nov,8,Mogadishu,Lido Beach,1,YFT,3,14,90,Tuna,NA,NA,NA,NA
4,14,28,2018-11-08T00:00:00Z,2018,Nov,8,Mogadishu,Lido Beach,1,YFT,4,15,91,Tuna,NA,NA,NA,NA
4,14,29,2018-11-08T00:00:00Z,2018,Nov,8,Mogadishu,Lido Beach,1,YFT,5,5,64,Tuna,NA,NA,NA,NA
4,15,30,2018-11-08T00:00:00Z,2018,Nov,8,Mogadishu,Lido Beach,1,SKJ,1,8,68,Tuna,NA,NA,NA,NA
4,15,31,2018-11-08T00:00:00Z,2018,Nov,8,Mogadishu,Lido Beach,1,SKJ,2,9,73,Tuna,NA,NA,NA,NA
4,15,32,2018-11-08T00:00:00Z,2018,Nov,8,Mogadishu,Lido Beach,1,SKJ,3,11,76,Tuna,NA,NA,NA,NA
4,15,33,2018-11-08T00:00:00Z,2018,Nov,8,Mogadishu,Lido Beach,1,SKJ,4,9,71,Tuna,NA,NA,NA,NA
4,15,34,2018-11-08T00:00:00Z,2018,Nov,8,Mogadishu,Lido Beach,1,SKJ,5,8,74,Tuna,NA,NA,NA,NA
4,19,35,2018-11-08T00:00:00Z,2018,Nov,8,Mogadishu,Lido Beach,1,MLS,1,40,161,Billfish,NA,NA,NA,NA
4,19,36,2018-11-08T00:00:00Z,2018,Nov,8,Mogadishu,Lido Beach,1,MLS,2,51,169,Billfish,NA,NA,NA,NA
4,20,37,2018-11-08T00:00:00Z,2018,Nov,8,Mogadishu,Lido Beach,1,MAH,1,20,150,Other,NA,NA,NA,NA
4,20,38,2018-11-08T00:00:00Z,2018,Nov,8,Mogadishu,Lido Beach,1,MAH,2,9,120,Other,NA,NA,NA,NA
4,21,39,2018-11-08T00:00:00Z,2018,Nov,8,Mogadishu,Lido Beach,1,OTS,1,50,205,Shark,Thresher shark. Difficulty measuring weight.,NA,NA,NA
4,21,40,2018-11-08T00:00:00Z,2018,Nov,8,Mogadishu,Lido Beach,1,OTS,2,NA,285,Shark,Thresher shark,NA,NA,NA
4,21,41,2018-11-08T00:00:00Z,2018,Nov,8,Mogadishu,Lido Beach,1,OTS,3,NA,314,Shark,Thresher shark,NA,NA,NA
4,21,42,2018-11-08T00:00:00Z,2018,Nov,8,Mogadishu,Lido Beach,1,OTS,4,NA,300,Shark,Thresher shark,NA,NA,NA
4,21,43,2018-11-08T00:00:00Z,2018,Nov,8,Mogadishu,Lido Beach,1,OTS,5,NA,275,Shark,Thresher shark,NA,NA,NA
5,22,44,2018-11-08T00:00:00Z,2018,Nov,8,Mogadishu,Lido Beach,2,KAW,1,3,57,Tuna,NA,NA,NA,NA
5,22,45,2018-11-08T00:00:00Z,2018,Nov,8,Mogadishu,Lido Beach,2,KAW,2,6,69,Tuna,NA,NA,NA,NA
5,22,46,2018-11-08T00:00:00Z,2018,Nov,8,Mogadishu,Lido Beach,2,KAW,3,3,56,Tuna,NA,NA,NA,NA
5,22,47,2018-11-08T00:00:00Z,2018,Nov,8,Mogadishu,Lido Beach,2,KAW,4,3,57,Tuna,NA,NA,NA,NA
5,22,48,2018-11-08T00:00:00Z,2018,Nov,8,Mogadishu,Lido Beach,2,KAW,5,4,60,Tuna,NA,NA,NA,NA
6,23,49,2018-11-08T00:00:00Z,2018,Nov,8,Mogadishu,Lido Beach,3,SKJ,1,9,74,Tuna,NA,NA,NA,NA
6,25,50,2018-11-08T00:00:00Z,2018,Nov,8,Mogadishu,Lido Beach,3,RSK,1,34,150,Rays and Skates,Ray. Difficulty measuring weight.,NA,NA,NA
6,25,51,2018-11-08T00:00:00Z,2018,Nov,8,Mogadishu,Lido Beach,3,RSK,2,22,134,Rays and Skates,Ray. Difficulty measuring weight.,NA,NA,NA
6,24,52,2018-11-08T00:00:00Z,2018,Nov,8,Mogadishu,Lido Beach,3,OTS,1,NA,292,Shark,Thresher shark,NA,NA,NA
7,26,53,2018-12-07T00:00:00Z,2018,Dec,7,Mogadishu,Lido Beach,1,YFT,1,16,93,Tuna,NA,NA,NA,NA
7,26,54,2018-12-07T00:00:00Z,2018,Dec,7,Mogadishu,Lido Beach,1,YFT,2,13,87,Tuna,NA,NA,NA,NA
7,26,55,2018-12-07T00:00:00Z,2018,Dec,7,Mogadishu,Lido Beach,1,YFT,3,16,93,Tuna,NA,NA,NA,NA
7,26,56,2018-12-07T00:00:00Z,2018,Dec,7,Mogadishu,Lido Beach,1,YFT,4,17,97,Tuna,NA,NA,NA,NA
7,26,57,2018-12-07T00:00:00Z,2018,Dec,7,Mogadishu,Lido Beach,1,YFT,5,23,104,Tuna,NA,NA,NA,NA
7,27,58,2018-12-07T00:00:00Z,2018,Dec,7,Mogadishu,Lido Beach,1,SWO,1,NA,240,Billfish,NA,NA,NA,NA
7,28,59,2018-12-07T00:00:00Z,2018,Dec,7,Mogadishu,Lido Beach,1,MAH,1,3,74,Other,NA,NA,NA,NA
8,30,60,2018-12-07T00:00:00Z,2018,Dec,7,Mogadishu,Lido Beach,2,YFT,1,11,86,Tuna,NA,NA,NA,NA
8,30,61,2018-12-07T00:00:00Z,2018,Dec,7,Mogadishu,Lido Beach,2,YFT,2,4,59,Tuna,NA,NA,NA,NA
8,31,62,2018-12-07T00:00:00Z,2018,Dec,7,Mogadishu,Lido Beach,2,KAW,1,3,56,Tuna,NA,NA,NA,NA
8,31,63,2018-12-07T00:00:00Z,2018,Dec,7,Mogadishu,Lido Beach,2,KAW,2,2,54,Tuna,NA,NA,NA,NA
8,31,64,2018-12-07T00:00:00Z,2018,Dec,7,Mogadishu,Lido Beach,2,KAW,3,3,57,Tuna,NA,NA,NA,NA
8,31,65,2018-12-07T00:00:00Z,2018,Dec,7,Mogadishu,Lido Beach,2,KAW,4,5,64,Tuna,NA,NA,NA,NA
8,31,66,2018-12-07T00:00:00Z,2018,Dec,7,Mogadishu,Lido Beach,2,KAW,5,4,63,Tuna,NA,NA,NA,NA
8,32,67,2018-12-07T00:00:00Z,2018,Dec,7,Mogadishu,Lido Beach,2,SFA,1,27,192,Billfish,NA,NA,NA,NA
8,32,68,2018-12-07T00:00:00Z,2018,Dec,7,Mogadishu,Lido Beach,2,SFA,2,26,190,Billfish,NA,NA,NA,NA
9,34,69,2018-12-07T00:00:00Z,2018,Dec,7,Mogadishu,Lido Beach,3,YFT,1,15,94,Tuna,NA,NA,NA,NA
9,34,70,2018-12-07T00:00:00Z,2018,Dec,7,Mogadishu,Lido Beach,3,YFT,2,9,78,Tuna,NA,NA,NA,NA
9,34,71,2018-12-07T00:00:00Z,2018,Dec,7,Mogadishu,Lido Beach,3,YFT,3,9,80,Tuna,NA,NA,NA,NA
9,35,72,2018-12-07T00:00:00Z,2018,Dec,7,Mogadishu,Lido Beach,3,KAW,1,3,58,Tuna,NA,NA,NA,NA
9,35,73,2018-12-07T00:00:00Z,2018,Dec,7,Mogadishu,Lido Beach,3,KAW,2,3,56,Tuna,NA,NA,NA,NA
9,35,74,2018-12-07T00:00:00Z,2018,Dec,7,Mogadishu,Lido Beach,3,KAW,3,2,43,Tuna,NA,NA,NA,NA
9,37,75,2018-12-07T00:00:00Z,2018,Dec,7,Mogadishu,Lido Beach,3,MAH,1,4,93,Other,NA,NA,NA,NA
9,37,76,2018-12-07T00:00:00Z,2018,Dec,7,Mogadishu,Lido Beach,3,MAH,2,2,74,Other,NA,NA,NA,NA
9,37,77,2018-12-07T00:00:00Z,2018,Dec,7,Mogadishu,Lido Beach,3,MAH,3,4,93,Other,NA,NA,NA,NA
9,37,78,2018-12-07T00:00:00Z,2018,Dec,7,Mogadishu,Lido Beach,3,MAH,4,4,92,Other,NA,NA,NA,NA
9,37,79,2018-12-07T00:00:00Z,2018,Dec,7,Mogadishu,Lido Beach,3,MAH,5,3,86,Other,NA,NA,NA,NA
9,36,80,2018-12-07T00:00:00Z,2018,Dec,7,Mogadishu,Lido Beach,3,BLM,1,NA,192,Billfish,too large for scale,NA,NA,NA
16,41,81,2019-01-04T00:00:00Z,2019,Jan,4,Mogadishu,Lido Beach,1,SKJ,1,4,56,Tuna,NA,NA,NA,NA
16,41,82,2019-01-04T00:00:00Z,2019,Jan,4,Mogadishu,Lido Beach,1,SKJ,2,5,59,Tuna,NA,NA,NA,NA
16,41,83,2019-01-04T00:00:00Z,2019,Jan,4,Mogadishu,Lido Beach,1,SKJ,3,9,73,Tuna,NA,NA,NA,NA
16,41,84,2019-01-04T00:00:00Z,2019,Jan,4,Mogadishu,Lido Beach,1,SKJ,4,5,62,Tuna,NA,NA,NA,NA
16,41,85,2019-01-04T00:00:00Z,2019,Jan,4,Mogadishu,Lido Beach,1,SKJ,5,10,76,Tuna,NA,NA,NA,NA
16,40,86,2019-01-04T00:00:00Z,2019,Jan,4,Mogadishu,Lido Beach,1,YFT,1,5,63,Tuna,NA,NA,NA,NA
16,40,87,2019-01-04T00:00:00Z,2019,Jan,4,Mogadishu,Lido Beach,1,YFT,2,6,69,Tuna,NA,NA,NA,NA
17,42,88,2019-01-04T00:00:00Z,2019,Jan,4,Mogadishu,Lido Beach,2,YFT,1,4,56,Tuna,NA,NA,NA,NA
17,42,89,2019-01-04T00:00:00Z,2019,Jan,4,Mogadishu,Lido Beach,2,YFT,2,4,60,Tuna,NA,NA,NA,NA
17,42,90,2019-01-04T00:00:00Z,2019,Jan,4,Mogadishu,Lido Beach,2,YFT,3,10,81,Tuna,NA,NA,NA,NA
17,42,91,2019-01-04T00:00:00Z,2019,Jan,4,Mogadishu,Lido Beach,2,YFT,4,9,75,Tuna,NA,NA,NA,NA
17,42,92,2019-01-04T00:00:00Z,2019,Jan,4,Mogadishu,Lido Beach,2,YFT,5,19,104,Tuna,NA,NA,NA,NA
17,44,93,2019-01-04T00:00:00Z,2019,Jan,4,Mogadishu,Lido Beach,2,MAH,1,3,71,Other,NA,NA,NA,NA
17,43,94,2019-01-04T00:00:00Z,2019,Jan,4,Mogadishu,Lido Beach,2,SFA,1,NA,200,Billfish,Weight > 30 kg,NA,NA,NA
18,45,95,2019-01-04T00:00:00Z,2019,Jan,4,Mogadishu,Lido Beach,3,YFT,1,58,150,Tuna,NA,NA,NA,NA
18,46,96,2019-01-04T00:00:00Z,2019,Jan,4,Mogadishu,Lido Beach,3,SKJ,1,9,72,Tuna,NA,NA,NA,NA
18,46,97,2019-01-04T00:00:00Z,2019,Jan,4,Mogadishu,Lido Beach,3,SKJ,2,10,75,Tuna,NA,NA,NA,NA
18,46,98,2019-01-04T00:00:00Z,2019,Jan,4,Mogadishu,Lido Beach,3,SKJ,3,8,72,Tuna,NA,NA,NA,NA
18,46,99,2019-01-04T00:00:00Z,2019,Jan,4,Mogadishu,Lido Beach,3,SKJ,4,8,69,Tuna,NA,NA,NA,NA
18,46,100,2019-01-04T00:00:00Z,2019,Jan,4,Mogadishu,Lido Beach,3,SKJ,5,9,73,Tuna,NA,NA,NA,NA
18,47,101,2019-01-04T00:00:00Z,2019,Jan,4,Mogadishu,Lido Beach,3,SWO,1,NA,140,Billfish,not allowed to weigh,NA,NA,NA
18,48,102,2019-01-04T00:00:00Z,2019,Jan,4,Mogadishu,Lido Beach,3,SCH,1,10,117,Shark,NA,NA,NA,NA
19,49,103,2019-01-04T00:00:00Z,2019,Jan,4,Mogadishu,Lido Beach,4,YFT,1,18,97,Tuna,NA,NA,NA,NA
19,50,104,2019-01-04T00:00:00Z,2019,Jan,4,Mogadishu,Lido Beach,4,SKJ,1,9,72,Tuna,NA,NA,NA,NA
19,50,105,2019-01-04T00:00:00Z,2019,Jan,4,Mogadishu,Lido Beach,4,SKJ,2,8,72,Tuna,NA,NA,NA,NA
19,50,106,2019-01-04T00:00:00Z,2019,Jan,4,Mogadishu,Lido Beach,4,SKJ,3,10,74,Tuna,NA,NA,NA,NA
19,50,107,2019-01-04T00:00:00Z,2019,Jan,4,Mogadishu,Lido Beach,4,SKJ,4,9,72,Tuna,NA,NA,NA,NA
19,50,108,2019-01-04T00:00:00Z,2019,Jan,4,Mogadishu,Lido Beach,4,SKJ,5,9,71,Tuna,NA,NA,NA,NA
10,51,109,2019-02-01T00:00:00Z,2019,Feb,1,Mogadishu,Lido Beach,1,YFT,1,10,81,Tuna,NA,NA,NA,NA
10,51,110,2019-02-01T00:00:00Z,2019,Feb,1,Mogadishu,Lido Beach,1,YFT,2,10,82,Tuna,NA,NA,NA,NA
10,51,111,2019-02-01T00:00:00Z,2019,Feb,1,Mogadishu,Lido Beach,1,YFT,3,13,90,Tuna,NA,NA,NA,NA
10,51,112,2019-02-01T00:00:00Z,2019,Feb,1,Mogadishu,Lido Beach,1,YFT,4,NA,91,Tuna,owner didn't want weight measured,NA,NA,NA
10,51,113,2019-02-01T00:00:00Z,2019,Feb,1,Mogadishu,Lido Beach,1,YFT,5,NA,88,Tuna,owner didn't want weight measured,NA,NA,NA
10,52,114,2019-02-01T00:00:00Z,2019,Feb,1,Mogadishu,Lido Beach,1,SKJ,1,5,61,Tuna,NA,NA,NA,NA
10,52,115,2019-02-01T00:00:00Z,2019,Feb,1,Mogadishu,Lido Beach,1,SKJ,2,5,60,Tuna,NA,NA,NA,NA
10,52,116,2019-02-01T00:00:00Z,2019,Feb,1,Mogadishu,Lido Beach,1,SKJ,3,5,58,Tuna,NA,NA,NA,NA
10,52,117,2019-02-01T00:00:00Z,2019,Feb,1,Mogadishu,Lido Beach,1,SKJ,4,10,77,Tuna,NA,NA,NA,NA
10,52,118,2019-02-01T00:00:00Z,2019,Feb,1,Mogadishu,Lido Beach,1,SKJ,5,10,73,Tuna,NA,NA,NA,NA
10,53,119,2019-02-01T00:00:00Z,2019,Feb,1,Mogadishu,Lido Beach,1,MAH,1,5,101,Other,NA,NA,NA,NA
10,53,120,2019-02-01T00:00:00Z,2019,Feb,1,Mogadishu,Lido Beach,1,MAH,2,3,90,Other,NA,NA,NA,NA
10,54,121,2019-02-01T00:00:00Z,2019,Feb,1,Mogadishu,Lido Beach,1,SCH,1,2,78,Shark,NA,NA,NA,NA
10,54,122,2019-02-01T00:00:00Z,2019,Feb,1,Mogadishu,Lido Beach,1,SCH,2,3,84,Shark,NA,NA,NA,NA
10,54,123,2019-02-01T00:00:00Z,2019,Feb,1,Mogadishu,Lido Beach,1,SCH,3,2,76,Shark,NA,NA,NA,NA
10,54,124,2019-02-01T00:00:00Z,2019,Feb,1,Mogadishu,Lido Beach,1,SCH,4,3,84,Shark,NA,NA,NA,NA
10,54,125,2019-02-01T00:00:00Z,2019,Feb,1,Mogadishu,Lido Beach,1,SCH,5,2,74,Shark,NA,NA,NA,NA
10,55,126,2019-02-01T00:00:00Z,2019,Feb,1,Mogadishu,Lido Beach,1,BLS,1,NA,200,Shark,NA,NA,NA,NA
11,57,127,2019-02-01T00:00:00Z,2019,Feb,1,Mogadishu,Lido Beach,2,YFT,1,4,60,Tuna,NA,NA,NA,NA
11,58,128,2019-02-01T00:00:00Z,2019,Feb,1,Mogadishu,Lido Beach,2,SKJ,1,4.5,60,Tuna,NA,NA,NA,NA
11,58,129,2019-02-01T00:00:00Z,2019,Feb,1,Mogadishu,Lido Beach,2,SKJ,2,4,58,Tuna,NA,NA,NA,NA
11,58,130,2019-02-01T00:00:00Z,2019,Feb,1,Mogadishu,Lido Beach,2,SKJ,3,4,56,Tuna,NA,NA,NA,NA
11,59,131,2019-02-01T00:00:00Z,2019,Feb,1,Mogadishu,Lido Beach,2,RSK,1,64,185,Rays and Skates,NA,NA,NA,NA
11,60,132,2019-02-01T00:00:00Z,2019,Feb,1,Mogadishu,Lido Beach,2,OTS,1,NA,300,Shark,Thresher shark,NA,NA,NA
12,61,133,2019-02-01T00:00:00Z,2019,Feb,1,Mogadishu,Lido Beach,3,YFT,1,3.5,59,Tuna,NA,NA,NA,NA
12,61,134,2019-02-01T00:00:00Z,2019,Feb,1,Mogadishu,Lido Beach,3,YFT,2,7,75,Tuna,NA,NA,NA,NA
12,61,135,2019-02-01T00:00:00Z,2019,Feb,1,Mogadishu,Lido Beach,3,YFT,3,7,71,Tuna,NA,NA,NA,NA
12,61,136,2019-02-01T00:00:00Z,2019,Feb,1,Mogadishu,Lido Beach,3,YFT,4,7,74,Tuna,NA,NA,NA,NA
12,61,137,2019-02-01T00:00:00Z,2019,Feb,1,Mogadishu,Lido Beach,3,YFT,5,6.5,70,Tuna,NA,NA,NA,NA
12,62,138,2019-02-01T00:00:00Z,2019,Feb,1,Mogadishu,Lido Beach,3,BLT,1,0.5,40,Tuna,NA,NA,NA,NA
12,62,139,2019-02-01T00:00:00Z,2019,Feb,1,Mogadishu,Lido Beach,3,BLT,2,0.2,38,Tuna,NA,NA,NA,NA
12,62,140,2019-02-01T00:00:00Z,2019,Feb,1,Mogadishu,Lido Beach,3,BLT,3,0.9,43,Tuna,NA,NA,NA,NA
12,62,141,2019-02-01T00:00:00Z,2019,Feb,1,Mogadishu,Lido Beach,3,BLT,4,0.2,36,Tuna,NA,NA,NA,NA
12,62,142,2019-02-01T00:00:00Z,2019,Feb,1,Mogadishu,Lido Beach,3,BLT,5,0.2,38,Tuna,NA,NA,NA,NA
20,81,143,2019-04-05T00:00:00Z,2019,Apr,5,Mogadishu,Lido Beach,1,SFA,1,NA,200,Billfish,originally blue marlin,NA,NA,NA
20,80,144,2019-04-05T00:00:00Z,2019,Apr,5,Mogadishu,Lido Beach,1,WAH,1,25.2,151,Other,NA,NA,NA,NA
20,79,145,2019-04-05T00:00:00Z,2019,Apr,5,Mogadishu,Lido Beach,1,KAW,1,4,61,Tuna,NA,NA,NA,NA
20,78,146,2019-04-05T00:00:00Z,2019,Apr,5,Mogadishu,Lido Beach,1,SKJ,1,2.8,54,Tuna,NA,NA,NA,NA
20,78,147,2019-04-05T00:00:00Z,2019,Apr,5,Mogadishu,Lido Beach,1,SKJ,2,2.8,55,Tuna,NA,NA,NA,NA
20,82,148,2019-04-05T00:00:00Z,2019,Apr,5,Mogadishu,Lido Beach,1,RSK,1,35.8,80,Rays and Skates,W=150 (width? wingspan?),NA,NA,NA
21,86,149,2019-04-05T00:00:00Z,2019,Apr,5,Mogadishu,Lido Beach,2,MAH,1,5,102,Other,NA,NA,NA,NA
21,86,150,2019-04-05T00:00:00Z,2019,Apr,5,Mogadishu,Lido Beach,2,MAH,2,7,117,Other,NA,NA,NA,NA
21,86,151,2019-04-05T00:00:00Z,2019,Apr,5,Mogadishu,Lido Beach,2,MAH,3,6.2,115,Other,NA,NA,NA,NA
21,86,152,2019-04-05T00:00:00Z,2019,Apr,5,Mogadishu,Lido Beach,2,MAH,4,4.8,96,Other,NA,NA,NA,NA
21,86,153,2019-04-05T00:00:00Z,2019,Apr,5,Mogadishu,Lido Beach,2,MAH,5,5,99,Other,NA,NA,NA,NA
21,85,154,2019-04-05T00:00:00Z,2019,Apr,5,Mogadishu,Lido Beach,2,SFA,1,26,90,Billfish,originally blue marlin,NA,NA,NA
21,83,155,2019-04-05T00:00:00Z,2019,Apr,5,Mogadishu,Lido Beach,2,KAW,1,3,61,Tuna,NA,NA,NA,NA
21,83,156,2019-04-05T00:00:00Z,2019,Apr,5,Mogadishu,Lido Beach,2,KAW,2,3.8,63,Tuna,NA,NA,NA,NA
21,83,157,2019-04-05T00:00:00Z,2019,Apr,5,Mogadishu,Lido Beach,2,KAW,3,3.4,60,Tuna,NA,NA,NA,NA
21,84,158,2019-04-05T00:00:00Z,2019,Apr,5,Mogadishu,Lido Beach,2,GUT,1,3.6,75,Mackerel,NA,NA,NA,NA
21,84,159,2019-04-05T00:00:00Z,2019,Apr,5,Mogadishu,Lido Beach,2,GUT,2,4,86,Mackerel,NA,NA,NA,NA
22,89,160,2019-04-05T00:00:00Z,2019,Apr,5,Mogadishu,Lido Beach,3,GUT,1,3.8,86,Mackerel,NA,NA,NA,NA
22,90,161,2019-04-05T00:00:00Z,2019,Apr,5,Mogadishu,Lido Beach,3,SFA,1,NA,201,Billfish,originally blue marlin,NA,NA,NA
22,90,162,2019-04-05T00:00:00Z,2019,Apr,5,Mogadishu,Lido Beach,3,SFA,2,NA,180,Billfish,NA,NA,NA,NA
22,90,163,2019-04-05T00:00:00Z,2019,Apr,5,Mogadishu,Lido Beach,3,SFA,3,NA,200,Billfish,NA,NA,NA,NA
22,90,164,2019-04-05T00:00:00Z,2019,Apr,5,Mogadishu,Lido Beach,3,SFA,4,NA,195,Billfish,NA,NA,NA,NA
22,90,165,2019-04-05T00:00:00Z,2019,Apr,5,Mogadishu,Lido Beach,3,SFA,5,NA,192,Billfish,NA,NA,NA,NA
22,87,166,2019-04-05T00:00:00Z,2019,Apr,5,Mogadishu,Lido Beach,3,YFT,1,4.2,61,Tuna,NA,NA,NA,NA
22,87,167,2019-04-05T00:00:00Z,2019,Apr,5,Mogadishu,Lido Beach,3,YFT,2,5,67,Tuna,NA,NA,NA,NA
22,87,168,2019-04-05T00:00:00Z,2019,Apr,5,Mogadishu,Lido Beach,3,YFT,3,5.2,67,Tuna,NA,NA,NA,NA
22,88,169,2019-04-05T00:00:00Z,2019,Apr,5,Mogadishu,Lido Beach,3,SKJ,1,2.6,54,Tuna,NA,NA,NA,NA
22,88,170,2019-04-05T00:00:00Z,2019,Apr,5,Mogadishu,Lido Beach,3,SKJ,2,2.2,51,Tuna,NA,NA,NA,NA
22,88,171,2019-04-05T00:00:00Z,2019,Apr,5,Mogadishu,Lido Beach,3,SKJ,3,1.8,47,Tuna,NA,NA,NA,NA
22,88,172,2019-04-05T00:00:00Z,2019,Apr,5,Mogadishu,Lido Beach,3,SKJ,4,5.8,72,Tuna,NA,NA,NA,NA
22,91,173,2019-04-05T00:00:00Z,2019,Apr,5,Mogadishu,Lido Beach,3,MAH,1,4.6,102,Other,NA,NA,NA,NA
22,91,174,2019-04-05T00:00:00Z,2019,Apr,5,Mogadishu,Lido Beach,3,MAH,2,4,92,Other,NA,NA,NA,NA
22,92,175,2019-04-05T00:00:00Z,2019,Apr,5,Mogadishu,Lido Beach,3,RSK,1,21,68,Rays and Skates,W=129,NA,NA,NA
13,63,176,2019-03-15T00:00:00Z,2019,Mar,15,Mogadishu,Lido Beach,1,YFT,1,9,73,Tuna,NA,NA,NA,NA
13,63,177,2019-03-15T00:00:00Z,2019,Mar,15,Mogadishu,Lido Beach,1,YFT,2,10,77,Tuna,NA,NA,NA,NA
13,63,178,2019-03-15T00:00:00Z,2019,Mar,15,Mogadishu,Lido Beach,1,YFT,3,13,88,Tuna,NA,NA,NA,NA
13,63,179,2019-03-15T00:00:00Z,2019,Mar,15,Mogadishu,Lido Beach,1,YFT,4,7,69,Tuna,NA,NA,NA,NA
13,63,180,2019-03-15T00:00:00Z,2019,Mar,15,Mogadishu,Lido Beach,1,YFT,5,4.5,63,Tuna,NA,NA,NA,NA
13,64,181,2019-03-15T00:00:00Z,2019,Mar,15,Mogadishu,Lido Beach,1,SKJ,1,3,49,Tuna,NA,NA,NA,NA
13,64,182,2019-03-15T00:00:00Z,2019,Mar,15,Mogadishu,Lido Beach,1,SKJ,2,3,52,Tuna,NA,NA,NA,NA
13,64,183,2019-03-15T00:00:00Z,2019,Mar,15,Mogadishu,Lido Beach,1,SKJ,3,2,48,Tuna,NA,NA,NA,NA
13,64,184,2019-03-15T00:00:00Z,2019,Mar,15,Mogadishu,Lido Beach,1,SKJ,4,3,51,Tuna,NA,NA,NA,NA
13,64,185,2019-03-15T00:00:00Z,2019,Mar,15,Mogadishu,Lido Beach,1,SKJ,5,3,53,Tuna,NA,NA,NA,NA
13,66,186,2019-03-15T00:00:00Z,2019,Mar,15,Mogadishu,Lido Beach,1,KAW,1,6,66,Tuna,NA,NA,NA,NA
